PUNTO ANDREANI HOP PRES GRAL J A ROCA 3207,
PUNTO ANDREANI HOP PRESBÍTERO AUGUSTO HOFLACK 141,
PUNTO ANDREANI HOP PRESIDENTE ARTURO H. ILLIA 789,
PUNTO ANDREANI HOP PRESIDENTE ARTURO ILLIA 1430,
PUNTO ANDREANI HOP PRESIDENTE CÁMPORA 2247,
PUNTO ANDREANI HOP PRESIDENTE CÁMPORA 2255,
PUNTO ANDREANI HOP PRESIDENTE DOMINGO FAUSTINO SAR,
PUNTO ANDREANI HOP PRESIDENTE HIPÓLITO YRIGOYEN 5,
PUNTO ANDREANI HOP PRESIDENTE J D PERÓN 9444,
PUNTO ANDREANI HOP PRESIDENTE JUAN DOMINGO PERÓN ,
PUNTO ANDREANI HOP PRESIDENTE JUAN DOMINGO PERÓN ,
PUNTO ANDREANI HOP PRESIDENTE JUAN DOMINGO PERÓN ,
PUNTO ANDREANI HOP PRESIDENTE JUAN DOMINGO PERÓN ,
PUNTO ANDREANI HOP PRESIDENTE JUAN DOMINGO PERÓN ,
PUNTO ANDREANI HOP PRESIDENTE JUAN DOMINGO PERÓN ,
PUNTO ANDREANI HOP PRESIDENTE JUAN DOMINGO PERÓN ,
PUNTO ANDREANI HOP PRESIDENTE JUAN DOMINGO PERÓN ,
PUNTO ANDREANI HOP PRESIDENTE JUAN DOMINGO PERON 1,
PUNTO ANDREANI HOP PRESIDENTE NESTÓR KIRCHNER 561,
PUNTO ANDREANI HOP PRESIDENTE PERÓN 112,
PUNTO ANDREANI HOP PRESIDENTE PERON 151,
PUNTO ANDREANI HOP PRESIDENTE RIVADAVIA 1361,
PUNTO ANDREANI HOP PRIMERA JUNTA 892,
PUNTO ANDREANI HOP PRIMERA JUNTA Y RUTA 0,
PUNTO ANDREANI HOP PRIMEROS POBLADORES 990,
PUNTO ANDREANI HOP PRINGLES 1225,
PUNTO ANDREANI HOP PRINGLES 963,
PUNTO ANDREANI HOP PROCERES ARGENTINOS 298,
PUNTO ANDREANI HOP PTE D F SARMIENTO 779,
PUNTO ANDREANI HOP PTE H YRIGOYEN 2480,
PUNTO ANDREANI HOP PTE H YRIGOYEN 915,
PUNTO ANDREANI HOP PTE J D PERON 17,
PUNTO ANDREANI HOP PTE. J. D. PERÓN 385,
PUNTO ANDREANI HOP PUÁN 1772,
PUNTO ANDREANI HOP PÚBLICA J. CASA 6329,
PUNTO ANDREANI HOP PUERTO DELICIA 2451,
PUNTO ANDREANI HOP PUJOL 809,
PUNTO ANDREANI HOP QUESADA 5027,
PUNTO ANDREANI HOP QUINTINO BOCAYUVA 22,
PUNTO ANDREANI HOP QUITO 3900,
PUNTO ANDREANI HOP R GUTIERREZ 2148,
PUNTO ANDREANI HOP R GUTIERREZ 336,
PUNTO ANDREANI HOP R LLOBERA 4202,
PUNTO ANDREANI HOP R SAENZ PEÑA 400,
PUNTO ANDREANI HOP RAFAEL ALTAMIRA 1798,
PUNTO ANDREANI HOP RAFAEL MARQUES DE SOBREMONTE 91,
PUNTO ANDREANI HOP RAMIREZ DE VELAZCO 3062,
PUNTO ANDREANI HOP RAMÓN DE CARASSA 2845,
PUNTO ANDREANI HOP RAUCH 1866,
PUNTO ANDREANI HOP RAÚL ALFONSÍN 1445,
PUNTO ANDREANI HOP RAUL B. DIAZ 3009,
PUNTO ANDREANI HOP RAUL R ROMERO 270,
"PUNTO ANDREANI HOP RAÚL VERA OCAMPO, BARRIO NESTO",
PUNTO ANDREANI HOP RECONDO 899,
PUNTO ANDREANI HOP RECONQUISTA 494,
PUNTO ANDREANI HOP RECONQUISTA 80,
PUNTO ANDREANI HOP RECONQUISTA 85,
PUNTO ANDREANI HOP RECTA MARTINOLLI 8144,
PUNTO ANDREANI HOP REMEDIOS DE ESCALADA 222,
PUNTO ANDREANI HOP REPUBLIC DEL LÍBANO NORTE 285,
PUNTO ANDREANI HOP REPÚBLICA DEL LÍBANO 259,
PUNTO ANDREANI HOP REPÚBLICA O. DE PORTUGAL 2838,
PUNTO ANDREANI HOP REVERENDO PADRE LACABE 908,
PUNTO ANDREANI HOP REYES CATOLICOS 266,
PUNTO ANDREANI HOP RICARDO GUTIÉRREZ 3202,
PUNTO ANDREANI HOP RICARDO PEDRONI 1993,
PUNTO ANDREANI HOP RICARDO ROJAS 1805,
PUNTO ANDREANI HOP RICARDO ROJAS 973,
PUNTO ANDREANI HOP RIGLOS 5628,
PUNTO ANDREANI HOP RINCÓN DE LA PATRIA 88,
PUNTO ANDREANI HOP RIO COLORADO 5582,
PUNTO ANDREANI HOP RÍO URUGUAY 992,
PUNTO ANDREANI HOP RIOBAMBA 1081,
PUNTO ANDREANI HOP RIOBAMBA ESQ PTE PERON 00,
PUNTO ANDREANI HOP RIOJA 746,
PUNTO ANDREANI HOP RIVADAVIA 152,
PUNTO ANDREANI HOP RIVADAVIA 1693,
PUNTO ANDREANI HOP RIVADAVIA 170,
PUNTO ANDREANI HOP RIVADAVIA 173,
PUNTO ANDREANI HOP RIVADAVIA 2846,
PUNTO ANDREANI HOP RIVADAVIA 2880,
PUNTO ANDREANI HOP RIVADAVIA 3081,
PUNTO ANDREANI HOP RIVADAVIA 555,
PUNTO ANDREANI HOP RIVADAVIA 625,
PUNTO ANDREANI HOP RIVADAVIA 690,
PUNTO ANDREANI HOP RIVADAVIA 7172,
PUNTO ANDREANI HOP RIVADAVIA 872,
PUNTO ANDREANI HOP RIVADAVIA 935,
PUNTO ANDREANI HOP RIVADAVIA 945,
PUNTO ANDREANI HOP RIVAROLA 270,
PUNTO ANDREANI HOP RIVERA INDARTE  203,
PUNTO ANDREANI HOP RN 12 12156,
PUNTO ANDREANI HOP RN BDIER J M DE ROSAS 23943,
PUNTO ANDREANI HOP RN GRAL. SAN MARTÍN NORTE 1372,
PUNTO ANDREANI HOP RN HIPOLITO YRIGOYEN 962,
PUNTO ANDREANI HOP ROBERTO PETRACCA 1522,
PUNTO ANDREANI HOP ROCA 471,
PUNTO ANDREANI HOP RODRIGUEZ 288,
PUNTO ANDREANI HOP RODRÍGUEZ PEÑA 3653,
PUNTO ANDREANI HOP ROGELIO MARTINEZ 161,
PUNTO ANDREANI HOP ROJAS 113,
PUNTO ANDREANI HOP ROMA 1168,
PUNTO ANDREANI HOP ROMA 1755,
PUNTO ANDREANI HOP ROMA 3215,
PUNTO ANDREANI HOP ROMA 404,
PUNTO ANDREANI HOP ROMA 473,
PUNTO ANDREANI HOP ROMA 562,
PUNTO ANDREANI HOP ROQUE SAENZ PEÑA 252,
PUNTO ANDREANI HOP ROQUE SÁENZ PEÑA 4103,
PUNTO ANDREANI HOP ROQUE SÁENZ PEÑA 879,
PUNTO ANDREANI HOP ROQUE SÁENZ PEÑA 91,
PUNTO ANDREANI HOP ROSALES 551,
PUNTO ANDREANI HOP RP 1 135,
PUNTO ANDREANI HOP RP 176 100,
PUNTO ANDREANI HOP RP 18 13,
PUNTO ANDREANI HOP RP 5 29,
PUNTO ANDREANI HOP RP 50 1010,
PUNTO ANDREANI HOP RP 50 5502,
PUNTO ANDREANI HOP RP PRES GRAL J A ROCA 885,
PUNTO ANDREANI HOP RUA CAAMAÑO 1103,
PUNTO ANDREANI HOP RUBÉN DARÍO 1991,
PUNTO ANDREANI HOP RUIZ DE LOS LLANOS 2014,
PUNTO ANDREANI HOP RUTA 143 1,
PUNTO ANDREANI HOP RUTA 15 21,
PUNTO ANDREANI HOP RUTA 16 3,
PUNTO ANDREANI HOP RUTA 205 57.500,
PUNTO ANDREANI HOP RUTA 228 1,
PUNTO ANDREANI HOP RUTA 24 10,
PUNTO ANDREANI HOP RUTA 25 12,
"PUNTO ANDREANI HOP RUTA 38, ESQUINA LAS SIERRAS LO",
PUNTO ANDREANI HOP RUTA 40,
PUNTO ANDREANI HOP RUTA 40 KM 1874,
PUNTO ANDREANI HOP RUTA 51 KM/10 10,
PUNTO ANDREANI HOP RUTA 66 INTERSECCION RUTA 9 00,
PUNTO ANDREANI HOP RUTA 81 Y GUEMES B. NORTE 0,
PUNTO ANDREANI HOP RUTA NACIONAL 14 KM 328,
PUNTO ANDREANI HOP RUTA NACIONAL 60,
PUNTO ANDREANI HOP RUTA NACIONAL 60 KM 1174,
PUNTO ANDREANI HOP RUTA PROVINCIAL 18 12,
PUNTO ANDREANI HOP RUTA PROVINCIAL 2,
PUNTO ANDREANI HOP RUTA PROVINCIAL 215 1600,
PUNTO ANDREANI HOP RUTA PROVINCIAL 315 2,
PUNTO ANDREANI HOP RUTA PROVINCIAL 50 17153,
PUNTO ANDREANI HOP RUTA PROVINCIAL 61 0,
PUNTO ANDREANI HOP SAAVEDRA 2357,
PUNTO ANDREANI HOP SAAVEDRA 40,
PUNTO ANDREANI HOP SAAVEDRA 492,
PUNTO ANDREANI HOP SAAVEDRA 79,
PUNTO ANDREANI HOP SÁENZ 260,
PUNTO ANDREANI HOP SÁENZ PEÑA 1218,
PUNTO ANDREANI HOP SÁENZ PEÑA 1525,
PUNTO ANDREANI HOP SAENZ PEÑA 2665,
PUNTO ANDREANI HOP SAENZ PENA 2941,
PUNTO ANDREANI HOP SÁENZ PEÑA 960,
PUNTO ANDREANI HOP SALCEDO 365,
PUNTO ANDREANI HOP SALTA 105,
PUNTO ANDREANI HOP SALTA 1391,
PUNTO ANDREANI HOP SALTA 1491,
PUNTO ANDREANI HOP SALTA 293,
PUNTO ANDREANI HOP SALTA 3002,
PUNTO ANDREANI HOP SALTA 495,
PUNTO ANDREANI HOP SALTA 502,
PUNTO ANDREANI HOP SALTA 799,
PUNTO ANDREANI HOP SALVADOR ALLENDE 540,
PUNTO ANDREANI HOP SALVADOR MARÍA DEL CARRIL 15,
PUNTO ANDREANI HOP SAN CARLOS 6376,
PUNTO ANDREANI HOP SAN EXPEDITO 33,
PUNTO ANDREANI HOP SAN FRANCISCO 748,
PUNTO ANDREANI HOP SAN JERONIMO 270,
PUNTO ANDREANI HOP SAN JOSE DE CALASANZ 16,
PUNTO ANDREANI HOP SAN JUAN 1369,
PUNTO ANDREANI HOP SAN JUAN 1474,
PUNTO ANDREANI HOP SAN JUAN 1979,
PUNTO ANDREANI HOP SAN JUAN 2531,
PUNTO ANDREANI HOP SAN JUAN 3610,
PUNTO ANDREANI HOP SAN JUAN 609,
PUNTO ANDREANI HOP SAN LORENZO 1369,
PUNTO ANDREANI HOP SAN LORENZO 1435,
PUNTO ANDREANI HOP SAN LORENZO 1610,
PUNTO ANDREANI HOP SAN LORENZO 2576,
PUNTO ANDREANI HOP SAN LORENZO 2895,
PUNTO ANDREANI HOP SAN LORENZO 3145,
PUNTO ANDREANI HOP SAN LORENZO 3773,
PUNTO ANDREANI HOP SAN LORENZO 3826,
PUNTO ANDREANI HOP SAN LUIS 2295,
PUNTO ANDREANI HOP SAN LUIS 366,
PUNTO ANDREANI HOP SAN MARTÍN 1280,
PUNTO ANDREANI HOP SAN MARTÍN 137,
PUNTO ANDREANI HOP SAN MARTIN 145,
PUNTO ANDREANI HOP SAN MARTÍN 151,
PUNTO ANDREANI HOP SAN MARTÍN 1534,
PUNTO ANDREANI HOP SAN MARTÍN 158,
PUNTO ANDREANI HOP SAN MARTÍN 158,
PUNTO ANDREANI HOP SAN MARTIN 1720,
PUNTO ANDREANI HOP SAN MARTIN 173,
PUNTO ANDREANI HOP SAN MARTÍN 1804,
PUNTO ANDREANI HOP SAN MARTIN 1969,
PUNTO ANDREANI HOP SAN MARTIN 20,
PUNTO ANDREANI HOP SAN MARTIN 2003,
PUNTO ANDREANI HOP SAN MARTÍN 2301,
PUNTO ANDREANI HOP SAN MARTÍN 259,
PUNTO ANDREANI HOP SAN MARTÍN 2618,
PUNTO ANDREANI HOP SAN MARTIN 282,
PUNTO ANDREANI HOP SAN MARTIN 292,
PUNTO ANDREANI HOP SAN MARTIN 296,
PUNTO ANDREANI HOP SAN MARTÍN 3351,
PUNTO ANDREANI HOP SAN MARTIN 3580,
PUNTO ANDREANI HOP SAN MARTÍN 366,
PUNTO ANDREANI HOP SAN MARTÍN 380,
PUNTO ANDREANI HOP SAN MARTÍN 390,
PUNTO ANDREANI HOP SAN MARTÍN 398,
PUNTO ANDREANI HOP SAN MARTÍN 398,
PUNTO ANDREANI HOP SAN MARTIN 399,
PUNTO ANDREANI HOP SAN MARTÍN 402,
PUNTO ANDREANI HOP SAN MARTÍN 4486,
PUNTO ANDREANI HOP SAN MARTÍN 46,
PUNTO ANDREANI HOP SAN MARTÍN 478,
PUNTO ANDREANI HOP SAN MARTÍN 48,
PUNTO ANDREANI HOP SAN MARTÍN 493,
PUNTO ANDREANI HOP SAN MARTÍN 495 ,
PUNTO ANDREANI HOP SAN MARTIN 500,
PUNTO ANDREANI HOP SAN MARTIN 501,
PUNTO ANDREANI HOP SAN MARTIN 549,
PUNTO ANDREANI HOP SAN MARTÍN 579,
PUNTO ANDREANI HOP SAN MARTÍN 601,
PUNTO ANDREANI HOP SAN MARTÍN 658,
PUNTO ANDREANI HOP SAN MARTIN 6930,
PUNTO ANDREANI HOP SAN MARTIN 741,
PUNTO ANDREANI HOP SAN MARTÍN 80,
PUNTO ANDREANI HOP SAN MARTÍN 867,
PUNTO ANDREANI HOP SAN MARTÍN 904,
PUNTO ANDREANI HOP SAN MARTÍN NORTE 91 ,
PUNTO ANDREANI HOP SAN MARTÍN OESTE 163,
PUNTO ANDREANI HOP SAN MARTIN SUR 239,
PUNTO ANDREANI HOP SAN NICOLÁS 1622,
PUNTO ANDREANI HOP SAN NICOLÁS 2130,
PUNTO ANDREANI HOP SAN PABLO 0,
PUNTO ANDREANI HOP SAN PATRICIO 221,
PUNTO ANDREANI HOP SAN PEDRO 109,
PUNTO ANDREANI HOP SAN PEDRO 5221,
PUNTO ANDREANI HOP SAN PEDRO 6925,
PUNTO ANDREANI HOP SAN VICENTE 645,
PUNTO ANDREANI HOP SANABRIA 1907,
PUNTO ANDREANI HOP SANABRIA 3299,
PUNTO ANDREANI HOP SANCHEZ DE BUSTAMANTE 2244,
PUNTO ANDREANI HOP SANTA ANA 1023,
PUNTO ANDREANI HOP SANTA CRUZ 1,
PUNTO ANDREANI HOP SANTA CRUZ 280,
PUNTO ANDREANI HOP SANTA FE 1054,
PUNTO ANDREANI HOP SANTA FE 1446,
PUNTO ANDREANI HOP SANTA FE 145,
PUNTO ANDREANI HOP SANTA FE 1578,
PUNTO ANDREANI HOP SANTA FE 2092,
PUNTO ANDREANI HOP SANTA FE 2875,
PUNTO ANDREANI HOP SANTA FE 5462,
PUNTO ANDREANI HOP SANTA FE 634,
PUNTO ANDREANI HOP SANTA FE 979,
PUNTO ANDREANI HOP SANTA MARÍA 889,
PUNTO ANDREANI HOP SANTA ROSA 1368,
PUNTO ANDREANI HOP SANTA SOFIA 1380,
PUNTO ANDREANI HOP SANTIAGO DEL ESTERO 542,
PUNTO ANDREANI HOP SANTIAGO DEL ESTERO 637,
PUNTO ANDREANI HOP SANTIAGO DEL ESTERO 639,
PUNTO ANDREANI HOP SANTIAGO DEL ESTERO 644,
PUNTO ANDREANI HOP SANTIAGO DEL ESTERO 91,
PUNTO ANDREANI HOP SANTOS VEGA 404,
PUNTO ANDREANI HOP SANTOS VEGA 7415,
PUNTO ANDREANI HOP SARGENTO CABRAL 409,
PUNTO ANDREANI HOP SARMIENTO 1,
PUNTO ANDREANI HOP SARMIENTO 1,
PUNTO ANDREANI HOP SARMIENTO 1014,
PUNTO ANDREANI HOP SARMIENTO 110,
PUNTO ANDREANI HOP SARMIENTO 1150,
PUNTO ANDREANI HOP SARMIENTO 1188,
PUNTO ANDREANI HOP SARMIENTO 197,
PUNTO ANDREANI HOP SARMIENTO 226,
PUNTO ANDREANI HOP SARMIENTO 2349,
PUNTO ANDREANI HOP SARMIENTO 24,
PUNTO ANDREANI HOP SARMIENTO 333,
PUNTO ANDREANI HOP SARMIENTO 39,
PUNTO ANDREANI HOP SARMIENTO 403,
PUNTO ANDREANI HOP SARMIENTO 4114,
PUNTO ANDREANI HOP SARMIENTO 4224,
PUNTO ANDREANI HOP SARMIENTO 55,
PUNTO ANDREANI HOP SARMIENTO 594,
PUNTO ANDREANI HOP SARMIENTO 62,
PUNTO ANDREANI HOP SARMIENTO BOULEVARD 1849,
PUNTO ANDREANI HOP SARRATEA 10202,
PUNTO ANDREANI HOP SCHWEITZER 9296,
PUNTO ANDREANI HOP SEMANA DE MAYO 1118,
PUNTO ANDREANI HOP SEMANA DE MAYO 1866,
PUNTO ANDREANI HOP SENADOR PEREZ 154,
PUNTO ANDREANI HOP SENILLOSA 37,
PUNTO ANDREANI HOP SERRANO 411,
PUNTO ANDREANI HOP SERRANO 725,
PUNTO ANDREANI HOP SGTO J B CABRAL 1840		,
PUNTO ANDREANI HOP SIMÓN DE IRIONDO 1161,
PUNTO ANDREANI HOP SOBREMONTE 299,
PUNTO ANDREANI HOP SOBREMONTE 902,
PUNTO ANDREANI HOP SÓCRATES 1742,
PUNTO ANDREANI HOP SOLANET 55,
PUNTO ANDREANI HOP SOLARES 1192,
PUNTO ANDREANI HOP SOLDADO DE MALVINAS 1599,
PUNTO ANDREANI HOP SOLDADO SOSA 4611,
PUNTO ANDREANI HOP SOLDADO SOSA 5297,
PUNTO ANDREANI HOP SOMELLERA 557,
PUNTO ANDREANI HOP SOURDEAUX 2361,
PUNTO ANDREANI HOP SOURDEAUX 683,
PUNTO ANDREANI HOP SPIRO 5510,
PUNTO ANDREANI HOP STRONATTI 2737,
PUNTO ANDREANI HOP SUCRE 1595,
PUNTO ANDREANI HOP SUIPACHA 271,
PUNTO ANDREANI HOP SUIPACHA 556,
PUNTO ANDREANI HOP SUIPACHA 978,
PUNTO ANDREANI HOP SUPERÍ 1483,
PUNTO ANDREANI HOP T DE LUZURIAGA 80,
PUNTO ANDREANI HOP TABLADA 124,
PUNTO ANDREANI HOP TACUARÍ 1216,
PUNTO ANDREANI HOP TAGLE 3353,
PUNTO ANDREANI HOP TAGLE 3925,
PUNTO ANDREANI HOP TELLIER 3826,
PUNTO ANDREANI HOP TENIENTE ANTONIO JUKIC 420,
PUNTO ANDREANI HOP TENIENTE CORONEL JORGE OBON 162,
PUNTO ANDREANI HOP TENIENTE GENERAL DONATO ALVAREZ,
PUNTO ANDREANI HOP TENIENTE GENERAL EUSTAQUIO FRÍ,
PUNTO ANDREANI HOP TEODORO MARIÑO 520,
PUNTO ANDREANI HOP TERRERO 16,
PUNTO ANDREANI HOP THAMES 197,
PUNTO ANDREANI HOP THAMES 2424,
PUNTO ANDREANI HOP THAMES 959,
PUNTO ANDREANI HOP TIERRA DEL FUEGO 228,
PUNTO ANDREANI HOP TOLOSA 492,
PUNTO ANDREANI HOP TOMÁS ALVA EDISON 1385,
PUNTO ANDREANI HOP TOMÁS GARZÓN 7513,
PUNTO ANDREANI HOP TOMÁS JUSTO VILLEGAS 951,
PUNTO ANDREANI HOP TONELERO 7250,
PUNTO ANDREANI HOP TRES CRUCES 2609,
PUNTO ANDREANI HOP TRIESTE 1900,
PUNTO ANDREANI HOP TRIUNVIRATO 2469,
PUNTO ANDREANI HOP TRONADOR 3828,
PUNTO ANDREANI HOP TRONADOR 801,
PUNTO ANDREANI HOP TTE. GRAL. PABLO RICCHIERI 15,
PUNTO ANDREANI HOP TUCUMAN 1640,
PUNTO ANDREANI HOP TUCUMÁN 1716,
PUNTO ANDREANI HOP TUCUMÁN 213,
PUNTO ANDREANI HOP TUCUMAN 2250,
PUNTO ANDREANI HOP TUCUMÁN 2518,
PUNTO ANDREANI HOP TUCUMÁN 2601,
PUNTO ANDREANI HOP TUCUMAN 2875,
PUNTO ANDREANI HOP TUCUMÁN 312,
PUNTO ANDREANI HOP TUCUMÁN 512,
PUNTO ANDREANI HOP TUCUMÁN 785,
PUNTO ANDREANI HOP UDINO GALETTO 1788,
PUNTO ANDREANI HOP UNION 234,
PUNTO ANDREANI HOP URIBURU 130,
PUNTO ANDREANI HOP URQUIZA 1295,
PUNTO ANDREANI HOP URQUIZA 1361,
PUNTO ANDREANI HOP URUGUAY 14,
PUNTO ANDREANI HOP URUGUAY 35,
PUNTO ANDREANI HOP USPALLATA 3280,
PUNTO ANDREANI HOP V RODRIGUEZ 729,
PUNTO ANDREANI HOP VALENZUELA VARAS 5575,
PUNTO ANDREANI HOP VALLE GRANDE 360,
PUNTO ANDREANI HOP VALLEJOS 2424,
PUNTO ANDREANI HOP VEDIA 3600,
PUNTO ANDREANI HOP VEINTIDOS 1275,
PUNTO ANDREANI HOP VÉLEZ SÁRSFIELD 1446,
PUNTO ANDREANI HOP VÉLEZ SÁRSFIELD 3729,
PUNTO ANDREANI HOP VÉLEZ SARSFIELD 386,
PUNTO ANDREANI HOP VÉLEZ SÁRSFIELD 470,
PUNTO ANDREANI HOP VÉLEZ SÁRSFIELD 4751,
PUNTO ANDREANI HOP VENANCIO FLORES 3385,
PUNTO ANDREANI HOP VENEZUELA 2939,
PUNTO ANDREANI HOP VENEZUELA 6298,
PUNTO ANDREANI HOP VENEZUELA 786,
PUNTO ANDREANI HOP VENEZUELA BIS 114,
PUNTO ANDREANI HOP VERA 664,
PUNTO ANDREANI HOP VIAMONTE 1212,
PUNTO ANDREANI HOP VIAMONTE 1489,
PUNTO ANDREANI HOP VIAMONTE 4613,
PUNTO ANDREANI HOP VICENTE LÓPEZ 17,
PUNTO ANDREANI HOP VICENTE LOPEZ 1788,
PUNTO ANDREANI HOP VICENTE LOPEZ 2680,
PUNTO ANDREANI HOP VICENTE LOPEZ 3077,
PUNTO ANDREANI HOP VICENTE RODRIGUEZ 424,
PUNTO ANDREANI HOP VICTORIA 100,
PUNTO ANDREANI HOP VICTORIA 556,
PUNTO ANDREANI HOP VICTORIANO LOZA 550,
PUNTO ANDREANI HOP VIEYTES 1760,
PUNTO ANDREANI HOP VILLA BARCELO 490,
PUNTO ANDREANI HOP VILLEGAS 351,
PUNTO ANDREANI HOP VIRGEN DE LA MERCED 644,
PUNTO ANDREANI HOP VIRGILIO DE BRITOS 76,
PUNTO ANDREANI HOP VUELTA DE OBLIGADO 2294,
PUNTO ANDREANI HOP WILLIAMS 1404,
PUNTO ANDREANI HOP WITCOMB 2545,
PUNTO ANDREANI HOP YRIGOYEN 491,
PUNTO ANDREANI HOP ZABALO  1029 ,
PUNTO ANDREANI HOP ZAPALA 1,
PUNTO ANDREANI HOP ZAPIOLA 444,
PUNTO ANDREANI HOP ZAPIOLA 4640,
PUNTO ANDREANI HOP ZOILO CONCHA 154,
PUNTO ANDREANI HOP ZONA URBANA 1,
PUNTO ANDREANI HOP ZONDA 1601,
PUNTO ANDREANI HOP ZULOAGA 351,
PUNTO HOP AVENIDA ESCALADA 462,
PUNTO HOP CALLE 9 1761,
PUNTO HOP JOSE BRAÑA 1638,
PUNTO HOP LUIS PIEDRA BUENA 4425,
PUNTO HOP MARIANO ACOSTA 687,
PUNTO HOP MENDOZA 957,
PUNTO HOP SAN JUAN 1085,
PUNTO HOP SARMIENTO 1844,
PUNTO HOP TIERRA DEL FUEGO 265,
PUNTO HOP WOLF SCHCOLNIK 187,
